user_id,signup_date,device_type,channel,step_1_landing,step_2_account_created,step_3_email_verified,step_4_first_use,step_5_engaged_return
2349,2023-04-08 20:00:00,Mobile,Paid,1,1,1,1,0
2350,2023-04-08 21:00:00,Mobile,Referral,1,1,1,0,0
2351,2023-04-08 22:00:00,Desktop,Organic,1,1,0,0,0
2352,2023-04-08 23:00:00,Tablet,Organic,1,0,0,0,0
2353,2023-04-09 00:00:00,Desktop,Organic,1,1,1,0,0
2354,2023-04-09 01:00:00,Desktop,Paid,1,1,1,0,0
2355,2023-04-09 02:00:00,Desktop,Organic,1,1,1,0,0
2356,2023-04-09 03:00:00,Mobile,Paid,1,1,1,1,1
2357,2023-04-09 04:00:00,Tablet,Referral,1,0,0,0,0
2358,2023-04-09 05:00:00,Mobile,Referral,1,1,1,1,0
2359,2023-04-09 06:00:00,Mobile,Organic,1,1,0,0,0
2360,2023-04-09 07:00:00,Mobile,Referral,1,1,1,1,1
2361,2023-04-09 08:00:00,Mobile,Paid,1,1,1,1,0
2362,2023-04-09 09:00:00,Mobile,Organic,1,1,1,0,0
2363,2023-04-09 10:00:00,Mobile,Paid,1,1,0,0,0
2364,2023-04-09 11:00:00,Mobile,Referral,1,1,1,0,0
2365,2023-04-09 12:00:00,Mobile,Organic,1,1,0,0,0
2366,2023-04-09 13:00:00,Mobile,Organic,1,1,0,0,0
2367,2023-04-09 14:00:00,Mobile,Organic,1,0,0,0,0
2368,2023-04-09 15:00:00,Mobile,Paid,1,1,0,0,0
2369,2023-04-09 16:00:00,Mobile,Organic,1,1,1,0,0
2370,2023-04-09 17:00:00,Desktop,Referral,1,0,0,0,0
2371,2023-04-09 18:00:00,Desktop,Paid,1,1,1,1,0
2372,2023-04-09 19:00:00,Desktop,Paid,1,1,1,0,0
2373,2023-04-09 20:00:00,Desktop,Organic,1,1,1,1,0
2374,2023-04-09 21:00:00,Mobile,Paid,1,1,1,0,0
2375,2023-04-09 22:00:00,Desktop,Organic,1,0,0,0,0
2376,2023-04-09 23:00:00,Mobile,Organic,1,1,0,0,0
2377,2023-04-10 00:00:00,Mobile,Paid,1,1,1,1,0
2378,2023-04-10 01:00:00,Desktop,Organic,1,1,1,1,0
2379,2023-04-10 02:00:00,Mobile,Paid,1,1,0,0,0
2380,2023-04-10 03:00:00,Desktop,Organic,1,0,0,0,0
2381,2023-04-10 04:00:00,Desktop,Organic,1,1,0,0,0
2382,2023-04-10 05:00:00,Desktop,Organic,1,1,0,0,0
2383,2023-04-10 06:00:00,Tablet,Referral,1,1,1,1,1
2384,2023-04-10 07:00:00,Mobile,Paid,1,1,1,0,0
2385,2023-04-10 08:00:00,Mobile,Paid,1,1,1,1,1
2386,2023-04-10 09:00:00,Mobile,Organic,1,1,0,0,0
2387,2023-04-10 10:00:00,Mobile,Organic,1,1,1,0,0
2388,2023-04-10 11:00:00,Desktop,Referral,1,1,1,1,1
2389,2023-04-10 12:00:00,Desktop,Organic,1,0,0,0,0
2390,2023-04-10 13:00:00,Desktop,Organic,1,1,1,1,0
2391,2023-04-10 14:00:00,Mobile,Paid,1,1,0,0,0
2392,2023-04-10 15:00:00,Mobile,Organic,1,0,0,0,0
2393,2023-04-10 16:00:00,Mobile,Referral,1,1,0,0,0
2394,2023-04-10 17:00:00,Mobile,Paid,1,0,0,0,0
2395,2023-04-10 18:00:00,Desktop,Organic,1,0,0,0,0
2396,2023-04-10 19:00:00,Mobile,Organic,1,1,0,0,0
2397,2023-04-10 20:00:00,Mobile,Organic,1,1,1,0,0
2398,2023-04-10 21:00:00,Mobile,Referral,1,1,1,1,1
2399,2023-04-10 22:00:00,Desktop,Paid,1,1,1,0,0
2400,2023-04-10 23:00:00,Desktop,Organic,1,1,0,0,0
2401,2023-04-11 00:00:00,Mobile,Organic,1,1,0,0,0
2402,2023-04-11 01:00:00,Mobile,Paid,1,1,0,0,0
2403,2023-04-11 02:00:00,Mobile,Paid,1,1,1,1,1
2404,2023-04-11 03:00:00,Mobile,Organic,1,1,0,0,0
2405,2023-04-11 04:00:00,Desktop,Organic,1,0,0,0,0
2406,2023-04-11 05:00:00,Desktop,Organic,1,1,1,1,1
2407,2023-04-11 06:00:00,Mobile,Paid,1,1,1,0,0
2408,2023-04-11 07:00:00,Mobile,Referral,1,1,1,1,0
2409,2023-04-11 08:00:00,Tablet,Organic,1,0,0,0,0
2410,2023-04-11 09:00:00,Mobile,Paid,1,0,0,0,0
2411,2023-04-11 10:00:00,Desktop,Organic,1,1,1,0,0
2412,2023-04-11 11:00:00,Mobile,Organic,1,0,0,0,0
2413,2023-04-11 12:00:00,Mobile,Organic,1,1,1,0,0
2414,2023-04-11 13:00:00,Mobile,Referral,1,0,0,0,0
2415,2023-04-11 14:00:00,Mobile,Organic,1,1,1,0,0
2416,2023-04-11 15:00:00,Tablet,Paid,1,1,0,0,0
2417,2023-04-11 16:00:00,Mobile,Organic,1,1,1,0,0
2418,2023-04-11 17:00:00,Mobile,Organic,1,1,1,1,1
2419,2023-04-11 18:00:00,Mobile,Organic,1,1,1,1,0
2420,2023-04-11 19:00:00,Mobile,Paid,1,1,1,1,1
2421,2023-04-11 20:00:00,Mobile,Organic,1,0,0,0,0
2422,2023-04-11 21:00:00,Mobile,Paid,1,1,1,0,0
2423,2023-04-11 22:00:00,Desktop,Organic,1,1,1,1,0
2424,2023-04-11 23:00:00,Mobile,Organic,1,1,0,0,0
2425,2023-04-12 00:00:00,Mobile,Organic,1,1,1,1,1
2426,2023-04-12 01:00:00,Tablet,Organic,1,0,0,0,0
2427,2023-04-12 02:00:00,Mobile,Organic,1,1,1,1,1
2428,2023-04-12 03:00:00,Tablet,Organic,1,1,1,1,1
2429,2023-04-12 04:00:00,Mobile,Paid,1,1,0,0,0
2430,2023-04-12 05:00:00,Desktop,Paid,1,1,1,1,0
2431,2023-04-12 06:00:00,Desktop,Organic,1,0,0,0,0
2432,2023-04-12 07:00:00,Desktop,Organic,1,1,0,0,0
2433,2023-04-12 08:00:00,Tablet,Organic,1,0,0,0,0
2434,2023-04-12 09:00:00,Mobile,Organic,1,1,1,1,1
2435,2023-04-12 10:00:00,Tablet,Organic,1,1,1,1,0
2436,2023-04-12 11:00:00,Mobile,Referral,1,0,0,0,0
2437,2023-04-12 12:00:00,Mobile,Organic,1,1,1,0,0
2438,2023-04-12 13:00:00,Mobile,Organic,1,1,1,0,0
2439,2023-04-12 14:00:00,Mobile,Organic,1,1,1,1,1
2440,2023-04-12 15:00:00,Mobile,Organic,1,1,0,0,0
2441,2023-04-12 16:00:00,Mobile,Paid,1,0,0,0,0
2442,2023-04-12 17:00:00,Mobile,Organic,1,1,1,1,1
2443,2023-04-12 18:00:00,Desktop,Organic,1,0,0,0,0
2444,2023-04-12 19:00:00,Desktop,Paid,1,1,1,0,0
2445,2023-04-12 20:00:00,Mobile,Organic,1,1,1,0,0
2446,2023-04-12 21:00:00,Mobile,Paid,1,1,1,1,0
2447,2023-04-12 22:00:00,Mobile,Paid,1,1,1,1,1
2448,2023-04-12 23:00:00,Mobile,Organic,1,0,0,0,0
2449,2023-04-13 00:00:00,Mobile,Paid,1,1,1,0,0
2450,2023-04-13 01:00:00,Mobile,Organic,1,1,1,0,0
2451,2023-04-13 02:00:00,Mobile,Paid,1,0,0,0,0
2452,2023-04-13 03:00:00,Tablet,Organic,1,1,1,1,0
2453,2023-04-13 04:00:00,Mobile,Organic,1,1,1,1,1
2454,2023-04-13 05:00:00,Mobile,Paid,1,0,0,0,0
2455,2023-04-13 06:00:00,Mobile,Referral,1,1,1,0,0
2456,2023-04-13 07:00:00,Mobile,Referral,1,1,1,1,1
2457,2023-04-13 08:00:00,Mobile,Paid,1,1,0,0,0
2458,2023-04-13 09:00:00,Desktop,Organic,1,1,1,0,0
2459,2023-04-13 10:00:00,Mobile,Organic,1,1,1,0,0
2460,2023-04-13 11:00:00,Mobile,Organic,1,1,1,0,0
2461,2023-04-13 12:00:00,Tablet,Organic,1,1,1,1,0
2462,2023-04-13 13:00:00,Desktop,Organic,1,1,1,0,0
2463,2023-04-13 14:00:00,Desktop,Referral,1,0,0,0,0
2464,2023-04-13 15:00:00,Mobile,Organic,1,1,1,1,1
2465,2023-04-13 16:00:00,Desktop,Organic,1,1,1,0,0
2466,2023-04-13 17:00:00,Mobile,Organic,1,1,1,1,0
2467,2023-04-13 18:00:00,Mobile,Referral,1,1,1,0,0
2468,2023-04-13 19:00:00,Mobile,Paid,1,1,1,0,0
2469,2023-04-13 20:00:00,Mobile,Paid,1,1,0,0,0
2470,2023-04-13 21:00:00,Mobile,Organic,1,1,1,1,0
2471,2023-04-13 22:00:00,Mobile,Referral,1,1,0,0,0
2472,2023-04-13 23:00:00,Tablet,Organic,1,1,1,0,0
2473,2023-04-14 00:00:00,Tablet,Referral,1,1,1,0,0
2474,2023-04-14 01:00:00,Desktop,Paid,1,1,1,1,1
2475,2023-04-14 02:00:00,Mobile,Organic,1,1,1,0,0
2476,2023-04-14 03:00:00,Desktop,Organic,1,1,1,1,1
2477,2023-04-14 04:00:00,Mobile,Paid,1,1,1,1,0
2478,2023-04-14 05:00:00,Desktop,Organic,1,1,0,0,0
2479,2023-04-14 06:00:00,Mobile,Referral,1,1,1,0,0
2480,2023-04-14 07:00:00,Desktop,Organic,1,1,1,1,1
2481,2023-04-14 08:00:00,Mobile,Organic,1,0,0,0,0
2482,2023-04-14 09:00:00,Desktop,Organic,1,0,0,0,0
2483,2023-04-14 10:00:00,Tablet,Organic,1,1,0,0,0
2484,2023-04-14 11:00:00,Mobile,Organic,1,1,1,1,1
2485,2023-04-14 12:00:00,Mobile,Organic,1,1,0,0,0
2486,2023-04-14 13:00:00,Tablet,Paid,1,1,1,1,1
2487,2023-04-14 14:00:00,Mobile,Organic,1,1,1,0,0
2488,2023-04-14 15:00:00,Desktop,Referral,1,1,1,0,0
2489,2023-04-14 16:00:00,Mobile,Paid,1,1,0,0,0
2490,2023-04-14 17:00:00,Mobile,Referral,1,1,0,0,0
2491,2023-04-14 18:00:00,Mobile,Organic,1,0,0,0,0
2492,2023-04-14 19:00:00,Mobile,Organic,1,1,1,1,1
2493,2023-04-14 20:00:00,Desktop,Organic,1,1,0,0,0
2494,2023-04-14 21:00:00,Mobile,Paid,1,1,1,0,0
2495,2023-04-14 22:00:00,Mobile,Referral,1,1,1,1,0
2496,2023-04-14 23:00:00,Mobile,Organic,1,0,0,0,0
2497,2023-04-15 00:00:00,Mobile,Organic,1,1,1,0,0
2498,2023-04-15 01:00:00,Desktop,Referral,1,1,1,0,0
2499,2023-04-15 02:00:00,Tablet,Organic,1,1,1,0,0
2500,2023-04-15 03:00:00,Mobile,Paid,1,0,0,0,0
2501,2023-04-15 04:00:00,Desktop,Paid,1,0,0,0,0
2502,2023-04-15 05:00:00,Desktop,Referral,1,1,1,1,0
2503,2023-04-15 06:00:00,Mobile,Organic,1,1,0,0,0
2504,2023-04-15 07:00:00,Tablet,Organic,1,1,1,0,0
2505,2023-04-15 08:00:00,Mobile,Paid,1,1,1,1,0
2506,2023-04-15 09:00:00,Mobile,Referral,1,0,0,0,0
2507,2023-04-15 10:00:00,Desktop,Organic,1,1,1,0,0
2508,2023-04-15 11:00:00,Mobile,Organic,1,0,0,0,0
2509,2023-04-15 12:00:00,Desktop,Paid,1,1,1,1,1
2510,2023-04-15 13:00:00,Desktop,Referral,1,0,0,0,0
2511,2023-04-15 14:00:00,Mobile,Referral,1,1,1,1,0
2512,2023-04-15 15:00:00,Desktop,Referral,1,0,0,0,0
2513,2023-04-15 16:00:00,Mobile,Organic,1,1,1,0,0
2514,2023-04-15 17:00:00,Mobile,Organic,1,1,1,0,0
2515,2023-04-15 18:00:00,Desktop,Paid,1,1,1,1,0
2516,2023-04-15 19:00:00,Tablet,Referral,1,1,0,0,0
2517,2023-04-15 20:00:00,Mobile,Organic,1,1,0,0,0
2518,2023-04-15 21:00:00,Mobile,Organic,1,0,0,0,0
2519,2023-04-15 22:00:00,Desktop,Paid,1,1,0,0,0
2520,2023-04-15 23:00:00,Desktop,Organic,1,1,1,0,0
2521,2023-04-16 00:00:00,Desktop,Organic,1,1,1,1,0
2522,2023-04-16 01:00:00,Mobile,Paid,1,0,0,0,0
2523,2023-04-16 02:00:00,Mobile,Paid,1,1,1,1,0
2524,2023-04-16 03:00:00,Mobile,Paid,1,1,0,0,0
2525,2023-04-16 04:00:00,Desktop,Organic,1,1,1,0,0
2526,2023-04-16 05:00:00,Mobile,Paid,1,1,1,1,1
2527,2023-04-16 06:00:00,Mobile,Paid,1,1,0,0,0
2528,2023-04-16 07:00:00,Tablet,Paid,1,1,0,0,0
2529,2023-04-16 08:00:00,Mobile,Paid,1,1,0,0,0
2530,2023-04-16 09:00:00,Tablet,Organic,1,1,1,0,0
2531,2023-04-16 10:00:00,Desktop,Organic,1,1,1,1,0
2532,2023-04-16 11:00:00,Desktop,Organic,1,1,1,1,1
2533,2023-04-16 12:00:00,Mobile,Organic,1,1,1,0,0
2534,2023-04-16 13:00:00,Mobile,Paid,1,1,0,0,0
2535,2023-04-16 14:00:00,Desktop,Referral,1,1,0,0,0
2536,2023-04-16 15:00:00,Desktop,Paid,1,1,0,0,0
2537,2023-04-16 16:00:00,Desktop,Paid,1,1,1,1,1
2538,2023-04-16 17:00:00,Mobile,Organic,1,1,0,0,0
2539,2023-04-16 18:00:00,Desktop,Organic,1,1,0,0,0
2540,2023-04-16 19:00:00,Desktop,Organic,1,1,1,1,0
2541,2023-04-16 20:00:00,Desktop,Organic,1,1,1,0,0
2542,2023-04-16 21:00:00,Desktop,Organic,1,1,0,0,0
2543,2023-04-16 22:00:00,Desktop,Paid,1,0,0,0,0
2544,2023-04-16 23:00:00,Desktop,Referral,1,1,0,0,0
2545,2023-04-17 00:00:00,Mobile,Organic,1,1,1,0,0
2546,2023-04-17 01:00:00,Mobile,Organic,1,1,0,0,0
2547,2023-04-17 02:00:00,Mobile,Paid,1,1,0,0,0
2548,2023-04-17 03:00:00,Mobile,Organic,1,1,1,1,1
2549,2023-04-17 04:00:00,Mobile,Referral,1,1,0,0,0
2550,2023-04-17 05:00:00,Mobile,Paid,1,0,0,0,0
2551,2023-04-17 06:00:00,Mobile,Referral,1,1,1,1,1
2552,2023-04-17 07:00:00,Mobile,Organic,1,1,1,1,0
2553,2023-04-17 08:00:00,Desktop,Paid,1,1,1,0,0
2554,2023-04-17 09:00:00,Tablet,Organic,1,1,0,0,0
2555,2023-04-17 10:00:00,Mobile,Paid,1,1,0,0,0
2556,2023-04-17 11:00:00,Tablet,Organic,1,1,1,0,0
2557,2023-04-17 12:00:00,Mobile,Organic,1,1,1,1,1
2558,2023-04-17 13:00:00,Mobile,Paid,1,1,1,1,1
2559,2023-04-17 14:00:00,Mobile,Paid,1,0,0,0,0
2560,2023-04-17 15:00:00,Mobile,Referral,1,1,0,0,0
2561,2023-04-17 16:00:00,Desktop,Paid,1,1,1,0,0
2562,2023-04-17 17:00:00,Desktop,Paid,1,1,1,1,0
2563,2023-04-17 18:00:00,Mobile,Organic,1,1,1,0,0
2564,2023-04-17 19:00:00,Mobile,Paid,1,0,0,0,0
2565,2023-04-17 20:00:00,Mobile,Paid,1,1,0,0,0
2566,2023-04-17 21:00:00,Mobile,Referral,1,1,1,0,0
2567,2023-04-17 22:00:00,Mobile,Referral,1,1,1,1,1
2568,2023-04-17 23:00:00,Mobile,Organic,1,1,0,0,0
2569,2023-04-18 00:00:00,Desktop,Referral,1,1,0,0,0
2570,2023-04-18 01:00:00,Tablet,Organic,1,1,0,0,0
2571,2023-04-18 02:00:00,Mobile,Organic,1,0,0,0,0
2572,2023-04-18 03:00:00,Tablet,Paid,1,0,0,0,0
2573,2023-04-18 04:00:00,Mobile,Organic,1,1,1,1,0
2574,2023-04-18 05:00:00,Mobile,Paid,1,1,1,0,0
2575,2023-04-18 06:00:00,Mobile,Organic,1,1,1,1,1
2576,2023-04-18 07:00:00,Desktop,Organic,1,1,0,0,0
2577,2023-04-18 08:00:00,Tablet,Paid,1,1,1,1,1
2578,2023-04-18 09:00:00,Desktop,Paid,1,1,1,0,0
2579,2023-04-18 10:00:00,Mobile,Referral,1,1,1,1,1
2580,2023-04-18 11:00:00,Desktop,Paid,1,1,0,0,0
2581,2023-04-18 12:00:00,Mobile,Paid,1,0,0,0,0
2582,2023-04-18 13:00:00,Desktop,Organic,1,0,0,0,0
2583,2023-04-18 14:00:00,Mobile,Organic,1,1,1,1,0
2584,2023-04-18 15:00:00,Mobile,Organic,1,0,0,0,0
2585,2023-04-18 16:00:00,Mobile,Paid,1,1,1,1,0
2586,2023-04-18 17:00:00,Desktop,Paid,1,1,1,0,0
2587,2023-04-18 18:00:00,Mobile,Organic,1,1,1,1,1
2588,2023-04-18 19:00:00,Desktop,Paid,1,1,1,1,1
2589,2023-04-18 20:00:00,Mobile,Paid,1,0,0,0,0
2590,2023-04-18 21:00:00,Desktop,Organic,1,1,1,0,0
2591,2023-04-18 22:00:00,Desktop,Organic,1,0,0,0,0
2592,2023-04-18 23:00:00,Desktop,Referral,1,1,0,0,0
2593,2023-04-19 00:00:00,Mobile,Paid,1,1,1,1,0
2594,2023-04-19 01:00:00,Mobile,Referral,1,1,1,1,1
2595,2023-04-19 02:00:00,Mobile,Organic,1,1,0,0,0
2596,2023-04-19 03:00:00,Desktop,Referral,1,1,0,0,0
2597,2023-04-19 04:00:00,Mobile,Organic,1,1,1,0,0
2598,2023-04-19 05:00:00,Mobile,Organic,1,1,1,0,0
2599,2023-04-19 06:00:00,Mobile,Referral,1,1,0,0,0
2600,2023-04-19 07:00:00,Mobile,Organic,1,1,0,0,0
2601,2023-04-19 08:00:00,Desktop,Paid,1,1,1,1,0
2602,2023-04-19 09:00:00,Mobile,Organic,1,1,1,0,0
2603,2023-04-19 10:00:00,Desktop,Paid,1,1,1,1,0
2604,2023-04-19 11:00:00,Mobile,Referral,1,1,1,0,0
2605,2023-04-19 12:00:00,Mobile,Organic,1,0,0,0,0
2606,2023-04-19 13:00:00,Mobile,Paid,1,1,1,0,0
2607,2023-04-19 14:00:00,Mobile,Organic,1,1,1,0,0
2608,2023-04-19 15:00:00,Mobile,Paid,1,0,0,0,0
2609,2023-04-19 16:00:00,Desktop,Organic,1,0,0,0,0
2610,2023-04-19 17:00:00,Mobile,Organic,1,0,0,0,0
2611,2023-04-19 18:00:00,Desktop,Organic,1,1,1,1,1
2612,2023-04-19 19:00:00,Mobile,Organic,1,1,1,0,0
2613,2023-04-19 20:00:00,Mobile,Referral,1,1,0,0,0
2614,2023-04-19 21:00:00,Desktop,Organic,1,1,1,1,1
2615,2023-04-19 22:00:00,Mobile,Organic,1,0,0,0,0
2616,2023-04-19 23:00:00,Mobile,Organic,1,1,1,1,0
2617,2023-04-20 00:00:00,Mobile,Organic,1,1,1,0,0
2618,2023-04-20 01:00:00,Mobile,Paid,1,1,1,1,0
2619,2023-04-20 02:00:00,Desktop,Referral,1,1,0,0,0
2620,2023-04-20 03:00:00,Mobile,Organic,1,1,1,1,0
2621,2023-04-20 04:00:00,Desktop,Referral,1,1,1,1,1
2622,2023-04-20 05:00:00,Desktop,Paid,1,0,0,0,0
2623,2023-04-20 06:00:00,Mobile,Organic,1,0,0,0,0
2624,2023-04-20 07:00:00,Tablet,Paid,1,1,0,0,0
2625,2023-04-20 08:00:00,Mobile,Paid,1,1,1,1,1
2626,2023-04-20 09:00:00,Tablet,Paid,1,1,1,1,0
2627,2023-04-20 10:00:00,Mobile,Referral,1,1,1,1,0
2628,2023-04-20 11:00:00,Desktop,Organic,1,0,0,0,0
2629,2023-04-20 12:00:00,Mobile,Referral,1,1,1,0,0
2630,2023-04-20 13:00:00,Mobile,Paid,1,1,0,0,0
2631,2023-04-20 14:00:00,Desktop,Organic,1,1,0,0,0
2632,2023-04-20 15:00:00,Desktop,Paid,1,1,1,0,0
2633,2023-04-20 16:00:00,Mobile,Organic,1,1,1,0,0
2634,2023-04-20 17:00:00,Mobile,Referral,1,1,1,0,0
2635,2023-04-20 18:00:00,Desktop,Paid,1,1,1,1,1
2636,2023-04-20 19:00:00,Desktop,Organic,1,1,1,1,1
2637,2023-04-20 20:00:00,Tablet,Organic,1,1,1,0,0
2638,2023-04-20 21:00:00,Desktop,Paid,1,0,0,0,0
2639,2023-04-20 22:00:00,Tablet,Organic,1,1,1,1,1
2640,2023-04-20 23:00:00,Desktop,Organic,1,1,0,0,0
2641,2023-04-21 00:00:00,Mobile,Organic,1,1,1,1,0
2642,2023-04-21 01:00:00,Mobile,Organic,1,1,1,1,0
2643,2023-04-21 02:00:00,Desktop,Organic,1,1,1,1,1
2644,2023-04-21 03:00:00,Desktop,Organic,1,0,0,0,0
2645,2023-04-21 04:00:00,Mobile,Organic,1,1,0,0,0
2646,2023-04-21 05:00:00,Mobile,Paid,1,1,0,0,0
2647,2023-04-21 06:00:00,Tablet,Paid,1,1,1,0,0
2648,2023-04-21 07:00:00,Mobile,Organic,1,1,0,0,0
2649,2023-04-21 08:00:00,Mobile,Organic,1,1,1,0,0
2650,2023-04-21 09:00:00,Mobile,Paid,1,0,0,0,0
2651,2023-04-21 10:00:00,Mobile,Organic,1,1,1,1,1
2652,2023-04-21 11:00:00,Mobile,Organic,1,1,1,1,0
2653,2023-04-21 12:00:00,Mobile,Organic,1,1,1,1,0
2654,2023-04-21 13:00:00,Mobile,Referral,1,1,0,0,0
2655,2023-04-21 14:00:00,Desktop,Paid,1,1,1,0,0
2656,2023-04-21 15:00:00,Mobile,Paid,1,1,0,0,0
2657,2023-04-21 16:00:00,Desktop,Paid,1,1,1,1,0
2658,2023-04-21 17:00:00,Desktop,Paid,1,1,0,0,0
2659,2023-04-21 18:00:00,Mobile,Organic,1,1,1,1,1
2660,2023-04-21 19:00:00,Desktop,Paid,1,1,0,0,0
2661,2023-04-21 20:00:00,Mobile,Organic,1,1,1,0,0
2662,2023-04-21 21:00:00,Desktop,Paid,1,1,1,1,1
2663,2023-04-21 22:00:00,Mobile,Paid,1,1,0,0,0
2664,2023-04-21 23:00:00,Desktop,Paid,1,1,0,0,0
2665,2023-04-22 00:00:00,Desktop,Organic,1,1,1,0,0
2666,2023-04-22 01:00:00,Mobile,Organic,1,1,1,1,1
2667,2023-04-22 02:00:00,Mobile,Paid,1,0,0,0,0
2668,2023-04-22 03:00:00,Desktop,Paid,1,1,1,0,0
2669,2023-04-22 04:00:00,Desktop,Referral,1,1,1,1,0
2670,2023-04-22 05:00:00,Mobile,Organic,1,1,1,1,0
2671,2023-04-22 06:00:00,Desktop,Paid,1,1,1,0,0
2672,2023-04-22 07:00:00,Mobile,Paid,1,1,0,0,0
2673,2023-04-22 08:00:00,Desktop,Referral,1,1,0,0,0
2674,2023-04-22 09:00:00,Mobile,Paid,1,1,1,1,1
2675,2023-04-22 10:00:00,Desktop,Paid,1,1,1,1,1
2676,2023-04-22 11:00:00,Mobile,Paid,1,1,1,1,0
2677,2023-04-22 12:00:00,Mobile,Paid,1,1,1,1,0
2678,2023-04-22 13:00:00,Mobile,Referral,1,1,1,1,0
2679,2023-04-22 14:00:00,Mobile,Organic,1,1,1,0,0
2680,2023-04-22 15:00:00,Mobile,Organic,1,1,1,0,0
2681,2023-04-22 16:00:00,Mobile,Referral,1,1,1,0,0
2682,2023-04-22 17:00:00,Desktop,Paid,1,1,0,0,0
2683,2023-04-22 18:00:00,Mobile,Paid,1,1,0,0,0
2684,2023-04-22 19:00:00,Mobile,Organic,1,1,1,1,1
2685,2023-04-22 20:00:00,Mobile,Organic,1,1,1,1,0
2686,2023-04-22 21:00:00,Mobile,Paid,1,0,0,0,0
2687,2023-04-22 22:00:00,Mobile,Paid,1,1,1,1,1
2688,2023-04-22 23:00:00,Mobile,Organic,1,1,0,0,0
2689,2023-04-23 00:00:00,Mobile,Organic,1,1,0,0,0
2690,2023-04-23 01:00:00,Mobile,Referral,1,1,0,0,0
2691,2023-04-23 02:00:00,Mobile,Organic,1,1,1,0,0
2692,2023-04-23 03:00:00,Mobile,Referral,1,1,1,0,0
2693,2023-04-23 04:00:00,Mobile,Organic,1,1,0,0,0
2694,2023-04-23 05:00:00,Mobile,Paid,1,0,0,0,0
2695,2023-04-23 06:00:00,Tablet,Referral,1,1,1,0,0
2696,2023-04-23 07:00:00,Mobile,Paid,1,1,1,0,0
2697,2023-04-23 08:00:00,Desktop,Organic,1,1,1,1,1
2698,2023-04-23 09:00:00,Mobile,Paid,1,0,0,0,0
2699,2023-04-23 10:00:00,Desktop,Organic,1,0,0,0,0
2700,2023-04-23 11:00:00,Desktop,Organic,1,1,0,0,0
2701,2023-04-23 12:00:00,Mobile,Referral,1,1,0,0,0
2702,2023-04-23 13:00:00,Tablet,Paid,1,1,1,0,0
2703,2023-04-23 14:00:00,Mobile,Paid,1,1,1,0,0
2704,2023-04-23 15:00:00,Mobile,Organic,1,1,0,0,0
2705,2023-04-23 16:00:00,Desktop,Organic,1,1,1,0,0
2706,2023-04-23 17:00:00,Desktop,Organic,1,0,0,0,0
2707,2023-04-23 18:00:00,Mobile,Paid,1,1,0,0,0
2708,2023-04-23 19:00:00,Mobile,Paid,1,1,1,1,1
2709,2023-04-23 20:00:00,Mobile,Paid,1,1,0,0,0
2710,2023-04-23 21:00:00,Mobile,Referral,1,1,1,1,0
2711,2023-04-23 22:00:00,Desktop,Organic,1,1,1,1,1
2712,2023-04-23 23:00:00,Mobile,Organic,1,1,0,0,0
2713,2023-04-24 00:00:00,Mobile,Organic,1,1,0,0,0
2714,2023-04-24 01:00:00,Mobile,Organic,1,1,1,0,0
2715,2023-04-24 02:00:00,Mobile,Organic,1,1,1,1,1
2716,2023-04-24 03:00:00,Mobile,Referral,1,1,1,1,0
2717,2023-04-24 04:00:00,Desktop,Organic,1,1,1,1,1
2718,2023-04-24 05:00:00,Tablet,Referral,1,1,1,1,0
2719,2023-04-24 06:00:00,Desktop,Organic,1,1,1,1,0
2720,2023-04-24 07:00:00,Mobile,Referral,1,1,1,1,0
2721,2023-04-24 08:00:00,Desktop,Paid,1,1,0,0,0
2722,2023-04-24 09:00:00,Desktop,Referral,1,1,1,1,1
2723,2023-04-24 10:00:00,Desktop,Organic,1,0,0,0,0
2724,2023-04-24 11:00:00,Mobile,Paid,1,0,0,0,0
2725,2023-04-24 12:00:00,Mobile,Referral,1,1,0,0,0
2726,2023-04-24 13:00:00,Mobile,Organic,1,0,0,0,0
2727,2023-04-24 14:00:00,Mobile,Organic,1,0,0,0,0
2728,2023-04-24 15:00:00,Mobile,Organic,1,0,0,0,0
2729,2023-04-24 16:00:00,Mobile,Referral,1,1,1,1,0
2730,2023-04-24 17:00:00,Mobile,Paid,1,1,1,1,0
2731,2023-04-24 18:00:00,Desktop,Paid,1,1,1,1,0
2732,2023-04-24 19:00:00,Mobile,Organic,1,1,1,1,0
2733,2023-04-24 20:00:00,Mobile,Organic,1,1,1,1,1
2734,2023-04-24 21:00:00,Tablet,Referral,1,1,1,1,0
2735,2023-04-24 22:00:00,Tablet,Organic,1,1,1,0,0
2736,2023-04-24 23:00:00,Desktop,Paid,1,1,1,1,1
2737,2023-04-25 00:00:00,Tablet,Referral,1,1,1,1,0
2738,2023-04-25 01:00:00,Mobile,Organic,1,1,1,1,1
2739,2023-04-25 02:00:00,Tablet,Paid,1,0,0,0,0
2740,2023-04-25 03:00:00,Mobile,Organic,1,1,1,0,0
2741,2023-04-25 04:00:00,Mobile,Paid,1,1,1,0,0
2742,2023-04-25 05:00:00,Mobile,Organic,1,1,1,1,1
2743,2023-04-25 06:00:00,Mobile,Paid,1,1,1,0,0
2744,2023-04-25 07:00:00,Mobile,Organic,1,1,0,0,0
2745,2023-04-25 08:00:00,Desktop,Organic,1,0,0,0,0
2746,2023-04-25 09:00:00,Desktop,Paid,1,1,1,1,0
